,id,master_id,sku,name,url_key,url_path,short_url,type,book_cover,short_description,price,list_price,original_price,badges,badges_new,discount,discount_rate,rating_average,review_count,review_text,favourite_count,thumbnail_url,has_ebook,inventory_status,inventory_type,productset_group_name,is_fresh,seller,is_flower,has_buynow,is_gift_card,salable_type,data_version,day_ago_created,all_time_quantity_sold,meta_title,meta_description,meta_keywords,is_baby_milk,is_acoholic_drink,description,images,warranty_policy,brand,current_seller,other_sellers,seller_specifications,specifications,product_links,gift_item_title,configurable_options,configurable_products,services_and_promotions,promitions,stock_item,quantity_sold,categories,breadcrumbs,installment_info_v2,is_seller_in_chat_whitelist,inventory,warranty_info,return_and_exchange_policy,is_tier_pricing_available,is_tier_pricing_eligible,asa_cashback_widget,benefits,price_comparison,video_url,best_price_guaranteed
0,134561311,134561311,"""8367091212771""","""USB 3.0 SanDisk Ultra Flair CZ73 - Hàng Nhập Khẩu""",usb-3-0-sandisk-ultra-flair-cz73-64gb-hang-nhap-khau-p134561311,usb-3-0-sandisk-ultra-flair-cz73-64gb-hang-nhap-khau-p134561311.html?spid=973916,https://tiki.vn/product-p134561311.html?spid=973916,configurable,,"Phần mềm bảo vệ và chống truy cập trái phép SecureAccessVới phầm mềm SucureAccess độc quyền từ Sandisk, USB SanDisk giúp bạn bảo vệ thư mục riêng trên USB bằng mật khẩu. Ngoài ra, SanDisk RescuePRO a...",110000,110000,110000,"[{'code': 'new_pdp', 'text': 'v1'}]",[],0,0,4.8,208,(208),0,https://salt.tikicdn.com/cache/280x280/ts/product/6c/00/03/4335e6e6ea255969ae9863c204ecdad5.jpg,False,"""available""",instock,,False,,False,True,False,,3300,604,9973,,,,False,False,"<h3>Phần mềm bảo vệ và chống truy cập trái phép SecureAccess</h3>
<p>Với phầm mềm SucureAccess độc quyền từ Sandisk, USB SanDisk giúp bạn bảo vệ thư mục riêng trên USB bằng mật khẩu. Ngoài ra, SanDisk RescuePRO and RescuePRO Delux giúp bạn có thể khôi phục các file đã xóa.</p>
<p style=""text-align: center;""><img title=""USB 3.0 SanDisk Ultra Flair CZ73 - 32G"" src=""http://tikicdn.com/media/catalog/product/u/s/usb_ultra_flair_send_hr.u2470.d20160916.t140219.366323.jpg"" alt=""USB 3.0 SanDisk Ultra Flair CZ73 - 32G"" width=""750"" height=""500"" /> <br /><br /></p>
<h3>Thoải mái lưu trữ với dung lượng 32GB</h3>
<p>Bạn hoàn tâm yên tâm lưu trữ dữ liệu mà không cần lo lắng usb hết dung lượng. Khả năng lưu trữ 16GB dữ liệu, người dùng có thể sao chép nhiều hơn và sẵn sàng sử dụng bất cứ khi nào bạn cần.</p>
<p style=""text-align: center;""><img title=""USB 3.0 SanDisk Ultra Flair CZ73 - 32G"" src=""http://tikicdn.com/media/catalog/product/u/l/ultra_flair_metal_usb_launch_sheet_g1sr_hr.u2470.d20160916.t140219.332664.jpg"" alt=""USB 3.0 SanDisk Ultra Flair CZ73 - 32G"" width=""750"" height=""500"" /> <br /><br /></p>
<h3>Tốc độ truyền tải lớn với giao tiếp USB 3.0</h3>
<p>USB SanDisk CZ73 Ultra Fit được trang bị cổng kết nối USB3.0 giúp truyền tải dữ liệu với tốc độ nhanh gấp 10 lần so với cổng 2.0. Tốc độ đọc dữ liệu 130Mb/s bạn sẽ tiết kiệm được thời gian khi truyền tải những file dung lượng lớn.</p>
<p style=""text-align: center;""><img title=""USB 3.0 SanDisk Ultra Flair CZ73 - 32G"" src=""http://tikicdn.com/media/catalog/product/l/i/lifestyle_image_ultra_flair_keys_hr.u2470.d20160916.t140219.258833.jpg"" alt=""USB 3.0 SanDisk Ultra Flair CZ73 - 32G"" width=""750"" height=""500"" /> <br /><br /></p>
<h3>Khả năng tương thích cao</h3>
<p>Cổng USB 3.0  của USB cũng tương thích ngược với USB 2.0.  Bạn có thể kết nối dễ dàng với thiết bị thông qua cổng USB 3.0 và sử dụng ngay mà không cần cài đặt bất kì phần mềm nào.</p>
<p style=""text-align: center;""><img title=""USB 3.0 SanDisk Ultra Flair CZ73 - 32G"" src=""http://tikicdn.com/media/catalog/product/l/i/lifestyle_image_ultra_flair_keys_laptop_lr.u2470.d20160916.t140219.299342.jpg"" alt=""USB 3.0 SanDisk Ultra Flair CZ73 - 32G"" width=""750"" height=""500"" /> <br /><br /></p>
<p><strong> * Thủ thuật sử dụng USB đúng cách </strong></p>
<p>- Hạn chế sự lây lan của virus: Click phải vào USB và chọn Explorer để ngăn chặn sự xâm nhập của virus vào máy, nên quét virus bằng phần mềm trước khi sử dụng.</p>
<p>- Tránh làm việc trực tiếp với dữ liệu lưu trên ổ USB</p>
<p>-  Để máy tính khởi động hết các ứng dụng hoàn toàn mới cắm USB vào máy</p>
<p>- Ngắt USB an toàn: Chọn Eject/ Eject Mobile Disk/ Eject Mass Store Device Safely Remove USB Mass Storage Device trước khi rút USB.</p>
<p>- Tránh để ổ USB bị rơi, bị va đập, tránh xa khỏi nước, và đừng để ở nơi có nhiệt độ quá cao.</p>
<p>- Trong trường hợp không may ổ USB bị rơi vào nước, nên sấy khô hoàn toàn và không sử dụng ít nhất trong 48 giờ.</p>
<p>- Tránh ""FORMAT"" USB nhiều lần để tránh làm giảm lưu lượng của USB.</p>
<p><span style=""color: #ff0000;""> <strong> * Bao bì sản phẩm có thể bị cắt ra để dán tem bảo hành </strong> </span></p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","[{'base_url': 'https://salt.tikicdn.com/ts/product/6c/00/03/4335e6e6ea255969ae9863c204ecdad5.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/6c/00/03/4335e6e6ea255969ae9863c204ecdad5.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/6c/00/03/4335e6e6ea255969ae9863c204ecdad5.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/6c/00/03/4335e6e6ea255969ae9863c204ecdad5.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/6c/00/03/4335e6e6ea255969ae9863c204ecdad5.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/d1/a0/18/a1c6ddf65b4887e631fd8912198718d8.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/d1/a0/18/a1c6ddf65b4887e631fd8912198718d8.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/d1/a0/18/a1c6ddf65b4887e631fd8912198718d8.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/d1/a0/18/a1c6ddf65b4887e631fd8912198718d8.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/d1/a0/18/a1c6ddf65b4887e631fd8912198718d8.jpg'}, {'base_url': 'https://salt.tikicdn.com/media/catalog/product/s/d/sdcz73 032g g46-3.u2470.d20160916.t140942.765775.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/media/catalog/product/s/d/sdcz73 032g g46-3.u2470.d20160916.t140942.765775.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/media/catalog/product/s/d/sdcz73 032g g46-3.u2470.d20160916.t140942.765775.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/media/catalog/product/s/d/sdcz73 032g g46-3.u2470.d20160916.t140942.765775.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/media/catalog/product/s/d/sdcz73 032g g46-3.u2470.d20160916.t140942.765775.jpg'}]",,"{'id': 18845, 'name': 'SanDisk', 'slug': 'sandisk'}","{'id': 783, 'sku': '6109891952284', 'name': 'Lưu Trữ Sài Gòn', 'link': 'https://tiki.vn/cua-hang/luu-tru-sai-gon', 'logo': '58/5b/92/30ea4b64d55c3b0b5b274c5f0e967255.png', 'price': 110000, 'product_id': '973916', 'store_id': 746, 'is_best_store': False, 'is_offline_installment_supported': None}",[],"[{'name': 'Tiki hoàn tiền 111% nếu phát hiện hàng giả', 'url': None, 'value': None}, {'name': 'Cam kết hàng chính hiệu', 'url': None, 'value': None}]","[{'name': 'Content', 'attributes': [{'code': 'brand', 'name': 'Thương hiệu', 'value': 'SanDisk'}, {'code': 'brand_country', 'name': 'Xuất xứ thương hiệu', 'value': 'Mỹ'}, {'code': 'dung_luong_dientu', 'name': 'Dung lượng ổ cứng', 'value': '32GB'}, {'code': 'origin', 'name': 'Xuất xứ', 'value': 'Trung Quốc'}, {'code': 'toc_do_doc', 'name': 'Tốc độ đọc', 'value': 'Read up to 130MB/s'}]}, {'name': 'Operation', 'attributes': [{'code': 'is_warranty_applied', 'name': 'Sản phẩm có được bảo hành không?', 'value': 'Có'}, {'code': 'warranty_time_period', 'name': 'Thời gian bảo hành', 'value': '5'}]}]",[],0 quà tặng kèm,"[{'code': 'option1', 'name': 'Dung lượng', 'position': 0, 'show_preview_image': False, 'values': [{'label': '32GB'}, {'label': '64GB'}]}]","[{'child_id': 502118, 'id': 973920, 'images': [{'large_url': 'https://salt.tikicdn.com/cache/w1200/media/catalog/product/s/d/sdcz73 064g g46-1.u2470.d20160916.t141451.587728.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/550x550/media/catalog/product/s/d/sdcz73 064g g46-1.u2470.d20160916.t141451.587728.jpg', 'small_url': 'https://salt.tikicdn.com/cache/200x280/media/catalog/product/s/d/sdcz73 064g g46-1.u2470.d20160916.t141451.587728.jpg'}, {'large_url': 'https://salt.tikicdn.com/cache/w1200/media/catalog/product/s/d/sdcz73 064g g46-2.u2470.d20160916.t141451.622775.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/550x550/media/catalog/product/s/d/sdcz73 064g g46-2.u2470.d20160916.t141451.622775.jpg', 'small_url': 'https://salt.tikicdn.com/cache/200x280/media/catalog/product/s/d/sdcz73 064g g46-2.u2470.d20160916.t141451.622775.jpg'}, {'large_url': 'https://salt.tikicdn.com/cache/w1200/media/catalog/product/s/d/sdcz73 064g g46-3.u2470.d20160916.t141451.651330.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/550x550/media/catalog/product/s/d/sdcz73 064g g46-3.u2470.d20160916.t141451.651330.jpg', 'small_url': 'https://salt.tikicdn.com/cache/200x280/media/catalog/product/s/d/sdcz73 064g g46-3.u2470.d20160916.t141451.651330.jpg'}], 'inventory_status': 'available', 'name': 'USB 3.0 SanDisk Ultra Flair CZ73 - Hàng Nhập Khẩu - 64GB', 'option1': '64GB', 'price': 135000, 'selected': False, 'seller': {'id': 783, 'name': 'Lưu Trữ Sài Gòn'}, 'sku': '6101272466182', 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/media/catalog/product/s/d/sdcz73 064g g46-1.u2470.d20160916.t141451.587728.jpg'}, {'child_id': 3311319, 'id': 973916, 'images': [{'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/6c/00/03/4335e6e6ea255969ae9863c204ecdad5.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/550x550/ts/product/6c/00/03/4335e6e6ea255969ae9863c204ecdad5.jpg', 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/6c/00/03/4335e6e6ea255969ae9863c204ecdad5.jpg'}, {'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/d1/a0/18/a1c6ddf65b4887e631fd8912198718d8.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/550x550/ts/product/d1/a0/18/a1c6ddf65b4887e631fd8912198718d8.jpg', 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/d1/a0/18/a1c6ddf65b4887e631fd8912198718d8.jpg'}, {'large_url': 'https://salt.tikicdn.com/cache/w1200/media/catalog/product/s/d/sdcz73 032g g46-3.u2470.d20160916.t140942.765775.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/550x550/media/catalog/product/s/d/sdcz73 032g g46-3.u2470.d20160916.t140942.765775.jpg', 'small_url': 'https://salt.tikicdn.com/cache/200x280/media/catalog/product/s/d/sdcz73 032g g46-3.u2470.d20160916.t140942.765775.jpg'}], 'inventory_status': 'available', 'name': 'USB 3.0 SanDisk Ultra Flair CZ73 - Hàng Nhập Khẩu - 32GB', 'option1': '32GB', 'price': 110000, 'selected': True, 'seller': {'id': 783, 'name': 'Lưu Trữ Sài Gòn'}, 'sku': '1074866083049', 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/6c/00/03/4335e6e6ea255969ae9863c204ecdad5.jpg'}]",[],[],"{'max_sale_qty': 1000, 'min_sale_qty': 1, 'preorder_date': None, 'qty': 1000}","{'text': 'Đã bán 5000+', 'value': 9973}","{'id': 1828, 'name': 'USB', 'is_leaf': True}","[{'url': '/laptop-may-vi-tinh-linh-kien/c1846', 'name': 'Laptop - Máy Vi Tính - Linh kiện', 'category_id': 1846}, {'url': '/thiet-bi-luu-tru/c8060', 'name': 'Thiết Bị Lưu Trữ', 'category_id': 8060}, {'url': '/usb-luu-tru/c1828', 'name': 'USB', 'category_id': 1828}, {'url': 'https://tiki.vn/usb-3-0-sandisk-ultra-flair-cz73-64gb-hang-nhap-khau-p134561311.html', 'name': 'USB 3.0 SanDisk Ultra Flair CZ73 - Hàng Nhập Khẩu', 'category_id': 0}]","{'title': 'Mua trước trả sau', 'summary': 'Lãi suất 0%', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=134561311&pid=973916&seller_id=783&qty=1', 'details': None}",True,"{'product_virtual_type': None, 'fulfillment_type': 'tiki_delivery'}","[{'name': 'Thời gian bảo hành', 'value': '5 Năm'}, {'name': 'Hình thức bảo hành', 'value': 'Hóa đơn'}, {'name': 'Nơi bảo hành', 'value': 'Bảo hành bởi nhà bán hàng thông qua Tiki'}, {'name': 'Hướng dẫn bảo hành', 'value': 'Xem chi tiết', 'url': 'https://hotro.tiki.vn/s/article/chinh-sach-bao-hanh-tai-tiki-nhu-the-nao'}]",Đổi trả trong<br><b>7 ngày</b><br>nếu sp lỗi.,False,False,"{'sep': 0, 'rate': 212, 'astra_convert_rate': 0, 'text_color': '#402DA1', 'short_description': 'Tham gia các gói thành viên Astra Rewards cao cấp hơn để được nhiều ưu đãi hơn', 'background_color': '#F2F0FE', 'asa_plus_badge': '', 'new_badge': 'https://salt.tikicdn.com/ts/upload/43/01/71/d74d0e9e37a9bb14f35dcc0c816d2038.gif', 'text': 'Thưởng 1,03 ASA (≈ 219đ)', 'icon': {'height': 16, 'width': 13, 'url': 'https://salt.tikicdn.com/ts/upload/df/e2/b4/063c4d55ca380f818547f00f5175d39f.png'}, 'button': {'text': 'Khám phá thêm', 'url': 'https://tiki.vn/sep/my-sep'}, 'amplitude': {'has_freeship_plus_benefit': False, 'partner_rewards_amount': 0, 'tiki_rewards_amount': 1.03428014, 'total_rewards_amount': 1.03428014}, 'benefits': {'title': 'Bạn là thành viên', 'sub_title': 'Thưởng 1,03 ASA', 'benefit_text': 'Điểm thưởng Astra dùng để làm gì?', 'sub_icon': 'https://salt.tikicdn.com/ts/upload/7a/bf/c4/6ae829cb4698d5badb38413c0dafe354.png', 'type': 'sep_required', 'information_url': 'https://tiki.vn/sep/my-sep', 'icon_title': 'https://salt.tikicdn.com/ts/ta/1b/13/fa/0d470315888a2551f4645632a99023a3.png', 'list': [{'icon': 'https://salt.tikicdn.com/ts/upload/31/1a/54/f4ad6056005c3c4b91d746cd5cd72e5a.png', 'text': 'Đổi Astra lấy mã giảm giá & freeship', 'link': None}, {'icon': 'https://salt.tikicdn.com/ts/upload/c9/a4/3f/ce4ec9a0e3c40aeb75a41ec4c181382f.png', 'text': 'Astra có thể trao đổi mua bán sang Tiki Xu', 'link': None}, {'icon': 'https://salt.tikicdn.com/ts/upload/4c/26/19/fc8035082d1c3cf77e23bd2529d93f1e.png', 'text': 'Astra sinh lời khi bỏ ống Heo Vàng Astra', 'link': None}]}, 'non_login_url_path': 'https://tiki.vn/sep'}","[{'icon': 'https://salt.tikicdn.com/ts/upload/2c/48/44/720434869e103b03aaaf1a104d91ad25.png', 'text': 'Hoàn tiền<br><b>111%</b><br>nếu hàng giả'}, {'icon': 'https://salt.tikicdn.com/ts/upload/4b/a1/23/1606089d5423e5cba05e3820ad39708e.png', 'text': 'Mở hộp<br>kiểm tra<br>nhận hàng'}, {'icon': 'https://salt.tikicdn.com/ts/upload/63/75/6a/144ada409519d72e2978ad2c61bc02a7.png', 'text': 'Đổi trả trong<br><b>7 ngày</b><br>nếu sp lỗi.'}]",,,
